GAMEID;GAMETYPE;THEMES;MECHANICS
GAME_3904;TYPE_38;"[
  ""THEME_28"",
  ""THEME_48"",
  ""THEME_70""
]";"[
  ""MECH_1"",
  ""MECH_116""
]"
GAME_3914;TYPE_38;"[
  ""THEME_28"",
  ""THEME_48"",
  ""THEME_70""
]";"[
  ""MECH_1"",
  ""MECH_116""
]"
GAME_3915;TYPE_38;"[
  ""THEME_3"",
  ""THEME_61"",
  ""THEME_73""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3916;TYPE_38;"[
  ""THEME_3"",
  ""THEME_73"",
  ""THEME_82""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3919;TYPE_38;"[
  ""THEME_3"",
  ""THEME_61"",
  ""THEME_73""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3920;TYPE_38;"[
  ""THEME_3"",
  ""THEME_73"",
  ""THEME_82""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3928;TYPE_38;"[
  ""THEME_26"",
  ""THEME_50"",
  ""THEME_60""
]";"[
  ""MECH_111"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_30"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3931;TYPE_38;"[
  ""THEME_26"",
  ""THEME_50"",
  ""THEME_60""
]";"[
  ""MECH_111"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_30"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3933;TYPE_38;"[
  ""THEME_77"",
  ""THEME_8"",
  ""THEME_86""
]";"[
  ""MECH_111"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_30"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3935;TYPE_38;"[
  ""THEME_50"",
  ""THEME_60"",
  ""THEME_66""
]";"[
  ""MECH_111"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_30"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3936;TYPE_38;"[
  ""THEME_77"",
  ""THEME_8"",
  ""THEME_86""
]";"[
  ""MECH_111"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_30"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3942;TYPE_38;"[
  ""THEME_24"",
  ""THEME_48"",
  ""THEME_70""
]";"[
  ""MECH_116"",
  ""MECH_179"",
  ""MECH_188"",
  ""MECH_30"",
  ""MECH_34"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_81""
]"
GAME_3946;TYPE_38;"[
  ""THEME_24"",
  ""THEME_48"",
  ""THEME_70""
]";"[
  ""MECH_116"",
  ""MECH_179"",
  ""MECH_188"",
  ""MECH_30"",
  ""MECH_34"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_81""
]"
GAME_3947;TYPE_38;"[
  ""THEME_24"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_4"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3949;TYPE_38;"[
  ""THEME_24"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_4"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3950;TYPE_38;"[
  ""THEME_24"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_4"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3951;TYPE_38;"[
  ""THEME_24"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_4"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3952;TYPE_38;"[
  ""THEME_24"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_4"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3954;TYPE_38;"[
  ""THEME_112"",
  ""THEME_3"",
  ""THEME_8""
]";"[
  ""MECH_10"",
  ""MECH_116"",
  ""MECH_146"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_81""
]"
GAME_3956;TYPE_38;"[
  ""THEME_112"",
  ""THEME_3"",
  ""THEME_8""
]";"[
  ""MECH_10"",
  ""MECH_116"",
  ""MECH_146"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_81""
]"
GAME_3959;TYPE_38;"[
  ""THEME_101"",
  ""THEME_47"",
  ""THEME_82""
]";"[
  ""MECH_10"",
  ""MECH_116"",
  ""MECH_15"",
  ""MECH_180"",
  ""MECH_34"",
  ""MECH_41"",
  ""MECH_72""
]"
GAME_3960;TYPE_38;"[
  ""THEME_101"",
  ""THEME_3"",
  ""THEME_82""
]";"[
  ""MECH_10"",
  ""MECH_116"",
  ""MECH_15"",
  ""MECH_180"",
  ""MECH_34"",
  ""MECH_41"",
  ""MECH_72""
]"
GAME_3964;TYPE_38;"[
  ""THEME_1"",
  ""THEME_24"",
  ""THEME_48""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_188"",
  ""MECH_91""
]"
GAME_3969;TYPE_38;"[
  ""THEME_122"",
  ""THEME_128"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_69"",
  ""MECH_75"",
  ""MECH_91""
]"
GAME_3971;TYPE_38;"[
  ""THEME_122"",
  ""THEME_128"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_69"",
  ""MECH_75"",
  ""MECH_91""
]"
GAME_3973;TYPE_38;"[
  ""THEME_122"",
  ""THEME_128"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_69"",
  ""MECH_75"",
  ""MECH_91""
]"
GAME_3980;TYPE_38;"[
  ""THEME_24"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_59"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3983;TYPE_38;"[
  ""THEME_122"",
  ""THEME_60"",
  ""THEME_85""
]";"[
  ""MECH_132"",
  ""MECH_151"",
  ""MECH_168"",
  ""MECH_59"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3984;TYPE_38;"[
  ""THEME_24"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_59"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3985;TYPE_38;"[
  ""THEME_107"",
  ""THEME_47"",
  ""THEME_58""
]";"[
  ""MECH_132"",
  ""MECH_151"",
  ""MECH_168"",
  ""MECH_59"",
  ""MECH_81""
]"
GAME_3986;TYPE_38;"[
  ""THEME_1"",
  ""THEME_60"",
  ""THEME_82""
]";"[
  ""MECH_132"",
  ""MECH_146"",
  ""MECH_151"",
  ""MECH_168"",
  ""MECH_59"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3989;TYPE_38;"[
  ""THEME_1"",
  ""THEME_60"",
  ""THEME_82""
]";"[
  ""MECH_132"",
  ""MECH_146"",
  ""MECH_151"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_59"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3991;TYPE_38;"[
  ""THEME_24"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_59"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_3997;TYPE_38;"[
  ""THEME_24"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_59"",
  ""MECH_69"",
  ""MECH_81""
]"
GAME_4026;TYPE_38;"[
  ""THEME_125"",
  ""THEME_59"",
  ""THEME_94""
]";"[
  ""MECH_108"",
  ""MECH_109"",
  ""MECH_116"",
  ""MECH_188"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_91"",
  ""MECH_92""
]"
GAME_4028;TYPE_38;"[
  ""THEME_124"",
  ""THEME_36"",
  ""THEME_86""
]";"[
  ""MECH_188"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_92""
]"
GAME_4031;TYPE_38;"[
  ""THEME_124"",
  ""THEME_31"",
  ""THEME_36""
]";"[
  ""MECH_188"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_92""
]"
GAME_1168;TYPE_38;"[
  ""THEME_24"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_16"",
  ""MECH_188"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1170;TYPE_38;"[
  ""THEME_28"",
  ""THEME_48"",
  ""THEME_70""
]";"[
  ""MECH_116"",
  ""MECH_16"",
  ""MECH_188"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1174;TYPE_38;"[
  ""THEME_48"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_16"",
  ""MECH_188"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1179;TYPE_38;"[
  ""THEME_34"",
  ""THEME_36"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_16"",
  ""MECH_188"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1181;TYPE_38;"[
  ""THEME_24"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_16"",
  ""MECH_188"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1191;TYPE_38;"[
  ""THEME_113"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1192;TYPE_38;"[
  ""THEME_122"",
  ""THEME_60"",
  ""THEME_86""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1194;TYPE_38;"[
  ""THEME_125"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1200;TYPE_38;"[
  ""THEME_18"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1202;TYPE_38;"[
  ""THEME_86"",
  ""THEME_88"",
  ""THEME_94""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1203;TYPE_38;"[
  ""THEME_1"",
  ""THEME_122"",
  ""THEME_3""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1207;TYPE_38;"[
  ""THEME_125"",
  ""THEME_24"",
  ""THEME_78""
]";"[
  ""MECH_116"",
  ""MECH_16"",
  ""MECH_188"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1212;TYPE_38;"[
  ""THEME_113"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1213;TYPE_38;"[
  ""THEME_122"",
  ""THEME_60"",
  ""THEME_86""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1217;TYPE_38;"[
  ""THEME_1"",
  ""THEME_113"",
  ""THEME_53""
]";[]
GAME_1218;TYPE_38;"[
  ""THEME_24"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1222;TYPE_38;"[
  ""THEME_124"",
  ""THEME_17"",
  ""THEME_86""
]";"[
  ""MECH_115"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_69"",
  ""MECH_71""
]"
GAME_1223;TYPE_38;"[
  ""THEME_86"",
  ""THEME_88"",
  ""THEME_94""
]";"[
  ""MECH_115"",
  ""MECH_116"",
  ""MECH_131"",
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_16"",
  ""MECH_161"",
  ""MECH_166"",
  ""MECH_176"",
  ""MECH_188"",
  ""MECH_189"",
  ""MECH_26"",
  ""MECH_32"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_71"",
  ""MECH_72""
]"
GAME_1233;TYPE_38;"[
  ""THEME_24"",
  ""THEME_28"",
  ""THEME_70""
]";"[
  ""MECH_116"",
  ""MECH_16"",
  ""MECH_188"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1241;TYPE_38;"[
  ""THEME_34"",
  ""THEME_36"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_16"",
  ""MECH_188"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1253;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_86""
]";[]
GAME_1255;TYPE_38;"[
  ""THEME_103"",
  ""THEME_125"",
  ""THEME_88""
]";[]
GAME_1257;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";"[
  ""MECH_1""
]"
GAME_1259;TYPE_38;"[
  ""THEME_28"",
  ""THEME_57"",
  ""THEME_67""
]";"[
  ""MECH_1""
]"
GAME_1261;TYPE_38;"[
  ""THEME_103"",
  ""THEME_125"",
  ""THEME_28""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_146""
]"
GAME_1270;TYPE_38;"[
  ""THEME_103"",
  ""THEME_125"",
  ""THEME_88""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_146""
]"
GAME_1274;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";"[
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_189""
]"
GAME_1275;TYPE_38;"[
  ""THEME_24"",
  ""THEME_28"",
  ""THEME_70""
]";[]
GAME_1281;TYPE_38;"[
  ""THEME_122"",
  ""THEME_3"",
  ""THEME_57""
]";"[
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_189""
]"
GAME_1283;TYPE_38;"[
  ""THEME_28"",
  ""THEME_52"",
  ""THEME_57""
]";"[
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_189""
]"
GAME_1284;TYPE_38;"[
  ""THEME_122"",
  ""THEME_3"",
  ""THEME_57""
]";"[
  ""MECH_135"",
  ""MECH_155"",
  ""MECH_189""
]"
GAME_1286;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";[]
GAME_1312;TYPE_38;"[
  ""THEME_128"",
  ""THEME_48"",
  ""THEME_93""
]";"[
  ""MECH_42""
]"
GAME_1316;TYPE_38;"[
  ""THEME_128"",
  ""THEME_48"",
  ""THEME_93""
]";"[
  ""MECH_42""
]"
GAME_1319;TYPE_38;"[
  ""THEME_3"",
  ""THEME_47"",
  ""THEME_82""
]";"[
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_46"",
  ""MECH_91""
]"
GAME_1320;TYPE_38;"[
  ""THEME_3"",
  ""THEME_47"",
  ""THEME_82""
]";"[
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_46"",
  ""MECH_91""
]"
GAME_1326;TYPE_38;"[
  ""THEME_128"",
  ""THEME_48"",
  ""THEME_93""
]";"[
  ""MECH_42""
]"
GAME_1332;TYPE_38;"[
  ""THEME_128"",
  ""THEME_3"",
  ""THEME_48""
]";"[
  ""MECH_42""
]"
GAME_1333;TYPE_38;"[
  ""THEME_128"",
  ""THEME_48"",
  ""THEME_93""
]";"[
  ""MECH_42""
]"
GAME_1334;TYPE_38;"[
  ""THEME_128"",
  ""THEME_48"",
  ""THEME_93""
]";"[
  ""MECH_42""
]"
GAME_1337;TYPE_38;"[
  ""THEME_128"",
  ""THEME_48"",
  ""THEME_93""
]";"[
  ""MECH_42""
]"
GAME_1344;TYPE_38;"[
  ""THEME_128"",
  ""THEME_3"",
  ""THEME_48""
]";"[
  ""MECH_42""
]"
GAME_1346;TYPE_38;"[
  ""THEME_47"",
  ""THEME_66"",
  ""THEME_77""
]";"[
  ""MECH_116"",
  ""MECH_84""
]"
GAME_1347;TYPE_38;"[
  ""THEME_47"",
  ""THEME_66"",
  ""THEME_77""
]";"[
  ""MECH_116"",
  ""MECH_84""
]"
GAME_1348;TYPE_38;"[
  ""THEME_47"",
  ""THEME_66"",
  ""THEME_77""
]";"[
  ""MECH_116"",
  ""MECH_84""
]"
GAME_1349;TYPE_38;"[
  ""THEME_47"",
  ""THEME_66"",
  ""THEME_77""
]";"[
  ""MECH_116"",
  ""MECH_84""
]"
GAME_1350;TYPE_38;"[
  ""THEME_47"",
  ""THEME_66"",
  ""THEME_77""
]";"[
  ""MECH_116"",
  ""MECH_84""
]"
GAME_1354;TYPE_38;"[
  ""THEME_25"",
  ""THEME_38"",
  ""THEME_77""
]";"[
  ""MECH_69"",
  ""MECH_91""
]"
GAME_1357;TYPE_38;"[
  ""THEME_25"",
  ""THEME_38"",
  ""THEME_77""
]";"[
  ""MECH_69"",
  ""MECH_91""
]"
GAME_1358;TYPE_38;"[
  ""THEME_25"",
  ""THEME_38"",
  ""THEME_77""
]";"[
  ""MECH_69"",
  ""MECH_91""
]"
GAME_1359;TYPE_38;"[
  ""THEME_25"",
  ""THEME_38"",
  ""THEME_77""
]";"[
  ""MECH_69"",
  ""MECH_91""
]"
GAME_1360;TYPE_38;"[
  ""THEME_60"",
  ""THEME_86"",
  ""THEME_91""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_170"",
  ""MECH_172"",
  ""MECH_193"",
  ""MECH_46"",
  ""MECH_69""
]"
GAME_1362;TYPE_38;"[
  ""THEME_60"",
  ""THEME_77"",
  ""THEME_91""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_170"",
  ""MECH_172"",
  ""MECH_193"",
  ""MECH_46"",
  ""MECH_69""
]"
GAME_1364;TYPE_38;"[
  ""THEME_60"",
  ""THEME_77"",
  ""THEME_91""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_170"",
  ""MECH_172"",
  ""MECH_193"",
  ""MECH_46"",
  ""MECH_69""
]"
GAME_1365;TYPE_38;"[
  ""THEME_60"",
  ""THEME_8"",
  ""THEME_91""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_170"",
  ""MECH_172"",
  ""MECH_193"",
  ""MECH_46"",
  ""MECH_69""
]"
GAME_1366;TYPE_38;"[
  ""THEME_109"",
  ""THEME_112"",
  ""THEME_15""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_172"",
  ""MECH_179"",
  ""MECH_193"",
  ""MECH_46"",
  ""MECH_69""
]"
GAME_1369;TYPE_38;"[
  ""THEME_109"",
  ""THEME_112"",
  ""THEME_15""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_172"",
  ""MECH_179"",
  ""MECH_193"",
  ""MECH_46"",
  ""MECH_69""
]"
GAME_1372;TYPE_38;"[
  ""THEME_60"",
  ""THEME_86"",
  ""THEME_91""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_170"",
  ""MECH_172"",
  ""MECH_193"",
  ""MECH_46"",
  ""MECH_69""
]"
GAME_1373;TYPE_38;"[
  ""THEME_109"",
  ""THEME_112"",
  ""THEME_15""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_172"",
  ""MECH_179"",
  ""MECH_193"",
  ""MECH_46"",
  ""MECH_69""
]"
GAME_1376;TYPE_38;"[
  ""THEME_129"",
  ""THEME_130"",
  ""THEME_85""
]";"[
  ""MECH_116"",
  ""MECH_146"",
  ""MECH_167""
]"
GAME_1377;TYPE_38;"[
  ""THEME_129"",
  ""THEME_130"",
  ""THEME_85""
]";"[
  ""MECH_116"",
  ""MECH_146"",
  ""MECH_167""
]"
GAME_1378;TYPE_38;"[
  ""THEME_129"",
  ""THEME_130"",
  ""THEME_85""
]";"[
  ""MECH_116"",
  ""MECH_146"",
  ""MECH_167""
]"
GAME_1381;TYPE_38;"[
  ""THEME_129"",
  ""THEME_130"",
  ""THEME_85""
]";"[
  ""MECH_116"",
  ""MECH_146"",
  ""MECH_167""
]"
GAME_1383;TYPE_38;"[
  ""THEME_129"",
  ""THEME_130"",
  ""THEME_85""
]";"[
  ""MECH_116"",
  ""MECH_146"",
  ""MECH_167""
]"
GAME_1392;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";"[
  ""MECH_1""
]"
GAME_1398;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_146""
]"
GAME_1399;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";"[
  ""MECH_1""
]"
GAME_1400;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";"[
  ""MECH_1""
]"
GAME_1401;TYPE_38;"[
  ""THEME_28"",
  ""THEME_57"",
  ""THEME_67""
]";"[
  ""MECH_1""
]"
GAME_1402;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_86""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_146""
]"
GAME_1405;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_146""
]"
GAME_1409;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_86""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_146""
]"
GAME_1413;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";"[
  ""MECH_1""
]"
GAME_1414;TYPE_38;"[
  ""THEME_103"",
  ""THEME_28"",
  ""THEME_57""
]";"[
  ""MECH_1""
]"
GAME_1417;TYPE_38;"[
  ""THEME_103"",
  ""THEME_125"",
  ""THEME_28""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_146""
]"
GAME_1422;TYPE_38;"[
  ""THEME_122"",
  ""THEME_3"",
  ""THEME_57""
]";"[
  ""MECH_42""
]"
GAME_1436;TYPE_38;"[
  ""THEME_105"",
  ""THEME_6"",
  ""THEME_63""
]";"[
  ""MECH_115"",
  ""MECH_124"",
  ""MECH_135"",
  ""MECH_141"",
  ""MECH_143"",
  ""MECH_144"",
  ""MECH_146"",
  ""MECH_155"",
  ""MECH_165"",
  ""MECH_189"",
  ""MECH_194"",
  ""MECH_21"",
  ""MECH_22"",
  ""MECH_34"",
  ""MECH_69""
]"
GAME_1439;TYPE_38;"[
  ""THEME_105"",
  ""THEME_6"",
  ""THEME_63""
]";[]
GAME_1442;TYPE_38;"[
  ""THEME_3"",
  ""THEME_41"",
  ""THEME_89""
]";"[
  ""MECH_116"",
  ""MECH_118"",
  ""MECH_167"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1443;TYPE_38;"[
  ""THEME_122"",
  ""THEME_3"",
  ""THEME_60""
]";"[
  ""MECH_116"",
  ""MECH_118"",
  ""MECH_167"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1444;TYPE_38;"[
  ""THEME_3"",
  ""THEME_41"",
  ""THEME_89""
]";"[
  ""MECH_116"",
  ""MECH_118"",
  ""MECH_167"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_1449;TYPE_38;"[
  ""THEME_125"",
  ""THEME_48"",
  ""THEME_77""
]";"[
  ""MECH_112"",
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_36"",
  ""MECH_92"",
  ""MECH_96""
]"
GAME_1451;TYPE_38;"[
  ""THEME_125"",
  ""THEME_24"",
  ""THEME_77""
]";"[
  ""MECH_112"",
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_92"",
  ""MECH_96""
]"
